ID,DIST,CO,RTE,PF1,BEGPM,PF1,ENDPM,Length,HG,MAINT_DIST,MAINT_RGN,DIST_RGN,BUDGETZONE,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,Average LOS score,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,Average LOS score,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments", RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments", District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments", RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District  LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments", RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,Average LOS score,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments", RA LOS Score,Average LOS score,Q1 FY2024-Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Q1 FY2024-Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Average LOS score,Q2FY24 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments",District LOS Score,Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Average LOS score,FY24Q3 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,FY24Q3 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Average LOS score,FY24Q4 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,FY24Q4 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB 
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Average LOS score
66,12,ORA,5,,41,,42,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,1,,50,,x,,50,50,FY22/Q2,,X,,50,,1,,50,50,FY22/Q3,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,,X,,,,75,X,,,,,X,,,,,100,88,FY23/Q2,X,,,,,,X,,,,75,X,,,,,,X,,,,75,75,FY23/Q3,X,,,,,,X,,,X,75,X,,,,,,X,,,X,75,75,FY23/Q4,,X,,,,,X,,,X,50,,X,,,,,X,,,X,50,50,10/4/2023,X,,,,,,,X,,,,RS,75,10/5/2023,X,,,,,,X,,,,,,100,88,1/9/2024,X,,,,,,,,X,,,CM,50,1/10/2024,X,,,,,,,,X,,,RS CM SWP,50,50,4/8/2024,,X,,,,CM,,,X,,,CM,25,4/9/2024,,X,,,,CM,,X,,,,CM,50,38,6/10/2024,,X,,,,RS,,X,,,,RS,50,6/12/2024,,X,,,,RS,,X,,,,RS,50,50
67,12,ORA,5,,42,,43,1,L,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,x,0,0,FY22/Q2,,X,,50,1,,,100,75,FY22/Q3,,X,,,,X,,,,,75,,X,,,,,X,,,,50,63,FY22/Q4,,X,,,,,X,,,,50,X,,,,,X,,,,,100,75,FY23/Q1,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,FY23/Q2,,X,,,,,X,,,,50,,X,,,,,X,,,X,50,50,FY23/Q3,X,,,,,X,,,,,100,X,,,,,,X,,,X,75,88,FY23/Q4,,X,,,,,X,,,X,50,,X,,,,,X,,,X,50,50,10/4/2023,,X,,,,CM RS,,,X,,,CM RS,25,10/5/2023,,X,,,,RS,,X,,,X,RS CM,50,38,1/9/2024,,,X,,,CM RS,,,X,,,CM,0,1/10/2024,,,X,,,CM RS,,,X,,X,RS CM SWP,0,0,4/8/2024,,,X,,,CM,,,X,,X,RS,0,4/9/2024,,X,,,,CM,,,X,,X,RS/CM,25,13,6/10/2024,,,X,,,CM RS,,X,,,,CM,25,6/12/2024,,,X,,,RS CM,,X,,,,CM,25,25
68,12,ORA,5,,43,,44,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,x,,50,25,FY22/Q2,,X,,50,,1,,50,50,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,,X,,,,,X,,,,50,75,FY23/Q1,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,FY23/Q2,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY23/Q3,X,,,,,,X,,,,75,X,,,,,X,,,,,100,88,FY23/Q4,,X,,,,,X,,,,50,,R,,,,,X,,,,50,50,10/4/2023,,X,,,,CM RS,,,X,,,CM RS,25,10/5/2023,,X,,,,RS CM,,X,,,,RS CM,50,38,1/9/2024,,,X,,,CM RS,X,,,,,,50,1/10/2024,,,X,,,CM RS,X,,,,,,50,50,4/8/2024,,,X,,,CM RS,,,X,,,CM RS,0,4/9/2024,,,X,,,RS/CM ,,,X,,,RS/CM,0,0,6/10/2024,,,X,,,CM RS,,,X,,,RS,0,6/12/2024,,,X,,,RS CM,,,X,,,RS,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
69,12,ORA,22,R,2,R,3,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,x,0,0,FY22/Q2,,X,,50,,1,,50,50,FY22/Q3,X,,,,,X,,,,,100,X,,,,,,X,,,,75,88,FY22/Q4,,X,,,,X,,,,,75,X,,,,,,X,,,,75,75,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,X,,,,,,,,X,,,CM RS,50,10/5/2023,,X,,,,RS,,,X,,,RS CM Swp,25,38,1/8/2024,X,,,,,,,X,,,,CM,75,1/10/2024,X,,,,,,,X,,,,CM,75,75,4/5/2024,X,,,,,,X,,,,,,100,4/9/2024,X,,,,,,X,,,,,,100,100,6/7/2024,X,,,,,,,X,,,,CM,75,6/12/2024,X,,,,,,,X,,,,CM,75,75
70,12,ORA,22,R,3,R,4,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,1,,50,,,1,0,25,FY22/Q1,,,1,0,,x,,50,25,FY22/Q2,,,X,0,,,1,0,0,FY22/Q3,,X,,,X,,,X,,X,25,,X,,,X,,,X,,X,25,25,FY22/Q4,,X,,,X,,X,,,X,50,,X,,,,,X,,,,50,50,FY23/Q1,X,,,,,X,,,,,100,X,,,,,,X,,,X,75,88,FY23/Q2,X,,,,,X,,,,,100,,X,,,X,X,,,,,75,88,FY23/Q3,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY23/Q4,,X,,,,,X,,,,50,,X,,,X,,X,,,X,50,50,10/3/2023,,X,,,,CM,X,,,,,,75,10/5/2023,,X,,,,RS CM,,X,,,,RS CM ,50,63,1/8/2024,,,X,,,RS,X,,,,,,50,1/10/2024,,X,,,,RS,X,,,,,,75,63,4/5/2024,,X,,,,RS,X,,,,,,75,4/9/2024,,X,,,,RS,,X,,,X,RS,50,63,6/7/2024,,X,,,,RS,X,,,,,,75,6/12/2024,,X,,,,RS,X,,,,,,75,75
71,12,ORA,22,R,4,R,5,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,x,0,0,FY22/Q2,,,X,0,,1,,50,25,FY22/Q3,X,,,,,X,,,,,100,X,,,,,,X,,,,75,88,FY22/Q4,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,FY23/Q1,X,,,,,,X,,,,75,X,,,,,,X,,,,75,75,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,,X,,,,75,X,,,,,X,,,,,100,88,FY23/Q4,,x,,,X,X,,,,,75,X,,,,,X,,,,,100,88,10/3/2023,,X,,,,CM,,X,,,,CM ,50,10/5/2023,,,X,,,RS CM Swp,,X,,,,CM,25,38,1/8/2024,,,X,,,RS CM,,,X,,,CM ,0,1/10/2024,,,X,,,RS CM SWP,,X,,,,CM,25,13,4/5/2024,,X,,,,RS,X,,,,,,75,4/9/2024,,X,,,,RS,X,,,,,,75,75,6/7/2024,X,,,,,,,X,,,,RS,75,6/12/2024,X,,,,,,,X,,,,RS,75,75
72,12,ORA,22,R,5,R,6,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,x,0,0,FY22/Q2,,,X,0,,1,,50,25,FY22/Q3,X,,,,,X,,,,,100,X,,,,,,X,,,,75,88,FY22/Q4,X,,,,,X,,,,,100,X,,,,,,X,,,,75,87.5,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,10/3/2023,,,X,,,CM RS,,X,,,,RS,25,10/5/2023,,,X,,,RS CM Swp,,X,,,,RS ,25,25,1/8/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/5/2024,,,X,,,RS,,X,,,,RS,25,4/9/2024,,X,,,,RS,,X,,,,RS,50,38,6/7/2024,,X,,,,RS,,X,,,,RS,50,6/12/2024,,X,,,,RS,,X,,,,RS,50,50
73,12,ORA,22,R,6,R,7,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,x,0,0,FY22/Q2,,X,,50,,1,,50,50,FY22/Q3,X,,,,,,X,,,,75,,X,,,,,,X,,,25,50,FY22/Q4,X,,,,,,X,,,,75,X,,,,,,X,,,,75,75,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,10/3/2023,,X,,,,CM,,X,,,,RS,50,10/5/2023,,X,,,,RS CM,,X,,,,RS,50,50,1/8/2024,X,,,,,,,X,,,,CM ,75,1/10/2024,X,,,,,,,X,,,,CM,75,75,4/5/2024,,,X,,,RS,X,,,,,,50,4/9/2024,,X,,,,RS,X,,,,,,75,63,6/7/2024,,,X,,,RS,,X,,,,CM,25,6/12/2024,,,X,,,RS,,X,,,,CM,25,25
74,12,ORA,22,R,7,R,8,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,x,0,0,FY22/Q2,,,X,0,,1,,50,25,FY22/Q3,X,,,,,,X,,,,75,,X,,,,,X,,,,50,63,FY22/Q4,,X,,,,X,,,,,75,,X,,,,,X,,,,50,62.5,FY23/Q1,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,,X,,,,X,,,,,75,X,,,,,X,,,,,100,88,FY23/Q4,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,10/3/2023,,X,,,,CM,,X,,,,RS,50,10/5/2023,,X,,,,RS CM,,X,,,,RS,50,50,1/8/2024,X,,,,,,,X,,,,RS,75,1/10/2024,X,,,,,,,X,,,,RS,75,75,4/5/2024,,X,,,,RS,X,,,,,,75,4/9/2024,,X,,,,RS,X,,,,,,75,75,6/7/2024,X,,,,,,X,,,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
75,12,ORA,22,R,8,R,9,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,x,0,0,FY22/Q2,,,X,0,,,1,0,0,FY22/Q3,X,,,,,,X,,,,75,,X,,,X,,X,,,X,50,63,FY22/Q4,X,,,,,,X,,,,75,,X,,,,,,X,,,25,50,FY23/Q1,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY23/Q2,,X,,,,X,,,,,75,,X,,,X,,X,,,X,50,63,FY23/Q3,X,,,,,,X,,,X,75,X,,,,,,X,,,X,75,75,FY23/Q4,,X,,,,X,,,,,75,,X,,,X,,X,,,X,50,63,10/3/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/8/2024,X,,,,,,,X,,,,RS ,75,1/10/2024,X,,,,,,,X,,,,RS,75,75,4/5/2024,,,X,,,RS,X,,,,,,50,4/9/2024,,,X,,,RS/CM,X,,,,,,50,50,6/7/2024,,,X,,,RS,,X,,,,RS,25,6/12/2024,,,X,,,RS,,X,,,,RS,25,25
76,12,ORA,22,R,9,R,10,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,1,,50,,,x,0,25,FY22/Q2,,,X,0,,1,,50,25,FY22/Q3,,X,,,,,X,,,,50,,X,,,,,,X,,,25,38,FY22/Q4,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,FY23/Q1,X,,,,,,X,,,,75,X,,,,,,X,,,,75,75,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,,X,,,,X,,,,,75,X,,,,,X,,,,,100,88,FY23/Q4,,X,,,,X,,,,,75,X,,,,,X,,,,,100,88,10/3/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/8/2024,X,,,,,,,X,,,,RS OFF RAMP,75,1/10/2024,X,,,,,,,X,,,,RS,75,75,4/5/2024,,X,,,,RS,X,,,,,,75,4/9/2024,,X,,,,RS,X,,,,,,75,75,6/7/2024,,X,,,,RS,,X,,,,RS,50,6/12/2024,,X,,,,RS,,X,,,,RS,50,50
77,12,ORA,22,R,10,R,11,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,1,,50,,,x,0,25,FY22/Q2,,,X,0,,1,,50,25,FY22/Q3,X,,,,,,X,,,,75,,X,,,,,X,,,X,50,63,FY22/Q4,X,,,,,X,,,,,100,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q1,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q2,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q3,,X,,,,X,,,,,75,X,,,,,X,,,,,100,88,FY23/Q4,,X,,,,,X,,,,50,,X,,,,X,,,,,75,63,10/3/2023,,X,,,,CM,,X,,,X,RS,50,10/5/2023,,X,,,,RS CM,,X,,,X,RS,50,50,1/8/2024,,X,,,,CM,,X,,,,CM,50,1/10/2024,,X,,,,CM,,X,,,,RS CM,50,50,4/5/2024,,,X,,,CM RS,X,,,,,,50,4/9/2024,,,X,,,RS/CM,X,,,,,,50,50,6/7/2024,,X,,,,RS,X,,,,,,75,6/12/2024,,X,,,,RS,X,,,,,,75,75
78,12,ORA,22,R,11,R,12,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,1,,50,,1,,50,50,FY22/Q1,,,1,0,,x,,50,25,FY22/Q2,,X,,50,,1,,50,50,FY22/Q3,X,,,,,,X,,,,75,,X,,,,,X,,,,50,63,FY22/Q4,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q1,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q2,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/3/2023,,X,,,,RS,X,,,,,,75,10/5/2023,,X,,,,RS CM,X,,,,,,75,75,1/8/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/5/2024,X,,,,,,X,,,,,,100,4/9/2024,X,,,,,,X,,,,,,100,100,6/7/2024,X,,,,,,X,,,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
79,12,ORA,22,R,12,R,13,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-5,Beg FY22,,1,,50,,1,,50,50,FY22/Q1,,1,,50,,x,,50,50,FY22/Q2,,X,,50,,1,,50,50,FY22/Q3,,X,,,,X,,,,,75,,X,,,,,X,,,,50,63,FY22/Q4,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,FY23/Q1,X,,,,,X,,,,,100,,X,,,,,X,,,,50,75,FY23/Q2,X,,,,,X,,,,,100,,X,,,,X,,,,,75,88,FY23/Q3,X,,,,,,X,,,,75,X,,,,,X,,,,,100,88,FY23/Q4,,X,,,,,X,,,,50,,X,,,,,X,,,,50,50,10/3/2023,X,,,,,,X,,,,,,100,10/5/2023,,X,,,,RS CM,,X,,,,RS,50,75,1/8/2024,,X,,,,CM,X,,,,,,75,1/10/2024,,X,,,,CM,X,,,,,,75,75,4/5/2024,X,,,,,,X,,,,,,100,4/9/2024,X,,,,,,X,,,,,,100,100,6/7/2024,,X,,,,RS,X,,,,,,75,6/12/2024,,X,,,,RS,X,,,,,,75,75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
80,12,ORA,39,,0,,1,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,1,,,100,1,,,100,100,FY22/Q1,1,,,100,x,,,100,100,FY22/Q2,X,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/4/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/9/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/8/2024,X,,,,,,X,,,,,,100,4/10/2024,X,,,,,,X,,,,,,100,100,6/10/2024,X,,,,,,X,,,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
81,12,ORA,39,,1,,2,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,1,,,100,1,,,100,100,FY22/Q1,1,,,100,x,,,100,100,FY22/Q2,X,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/4/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/9/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/8/2024,X,,,,,,X,,,,,,100,4/10/2024,X,,,,,,X,,,,,,100,100,6/10/2024,X,,,,,,X,,,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
82,12,ORA,39,,2,,3,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,,1,,50,1,,,100,75,FY22/Q1,1,,,100,x,,,100,100,FY22/Q2,X,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/4/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/9/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/8/2024,X,,,,,,X,,,,,,100,4/10/2024,X,,,,,,X,,,,,,100,100,6/10/2024,X,,,,,,X,,,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
83,12,ORA,39,,3,,4,1,,12,District 12 - Orange Region,District 12 - Orange Region,SoCst-4,Beg FY22,1,,,100,1,,,100,100,FY22/Q1,1,,,100,x,,,100,100,FY22/Q2,,X,,50,1,,,100,75,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q4,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,10/4/2023,X,,,,,,X,,,,,,100,10/5/2023,X,,,,,,X,,,,,,100,100,1/9/2024,X,,,,,,X,,,,,,100,1/10/2024,X,,,,,,X,,,,,,100,100,4/8/2024,X,,,,,,X,,,,,,100,4/10/2024,X,,,,,,X,,,,,,100,100,6/10/2024,X,,,,,,X,,,,,,100,6/12/2024,X,,,,,,X,,,,,,100,100
