OBJECTID *,DISTRICT,ROUTE,ROUTE_SFX,COUNTY,PM_PFX,PM,PM_SFX,LOCATION_DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT,Shape *
239,5,1,,SLO,,31.97,,"ATASCADERO BEACH, YERBA BUENA STREET",1850,18700,15800,1850,18300,15400,Point
240,5,1,,SLO,,31.97,,"ATASCADERO BEACH, YERBA BUENA STREET",1850,18700,15800,1850,18300,15400,Point
241,5,1,,SLO,R,34.905,,OLD CREEK ROAD,1400,14300,11800,920,9900,8400,Point
242,5,1,,SLO,R,34.905,,OLD CREEK ROAD,1400,14300,11800,920,9900,8400,Point
243,5,1,,SLO,R,35.959,,C STREET,1000,9900,8400,920,9000,7400,Point
244,5,1,,SLO,R,35.959,,C STREET,1000,9900,8400,920,9000,7400,Point
245,5,1,,SLO,,45.99,,JCT. RTE. 46,990,9600,7700,1300,14000,11500,Point
246,5,1,,SLO,,45.99,,JCT. RTE. 46,990,9600,7700,1300,14000,11500,Point
247,5,1,,SLO,,46.85,,CAMBRIA AIR FORCE BASE ROAD,1300,14000,11500,1300,14000,11500,Point
248,5,1,,SLO,,46.85,,CAMBRIA AIR FORCE BASE ROAD,1300,14000,11500,1300,14000,11500,Point
249,5,1,,SLO,,48.26,,ARDATH DRIVE/MAIN STREET,1250,13500,11200,900,8700,7500,Point
250,5,1,,SLO,,48.26,,ARDATH DRIVE/MAIN STREET,1250,13500,11200,900,8700,7500,Point
251,5,1,,SLO,,54.804,,PICO CREEK,430,5000,3600,430,5000,3600,Point
252,5,1,,SLO,,54.804,,PICO CREEK,430,5000,3600,430,5000,3600,Point
253,5,1,,SLO,,56.39,,HEARST CASTLE STATE PARK,420,4700,3400,420,4700,3400,Point
254,5,1,,SLO,,56.39,,HEARST CASTLE STATE PARK,420,4700,3400,420,4700,3400,Point
255,5,1,,SLO,,58.9,,"SAN SIMEON, NORTH",420,4700,3400,320,3500,2600,Point
256,5,1,,SLO,,58.9,,"SAN SIMEON, NORTH",420,4700,3400,320,3500,2600,Point
257,5,1,,SLO,,71.341,,SAN CARPOJO CREEK,270,2900,2100,270,2900,2100,Point
258,5,1,,SLO,,71.341,,SAN CARPOJO CREEK,270,2900,2100,270,2900,2100,Point
259,5,1,,SLO,,74.324,,SAN LUIS OBISPO/MONTEREY COUNTY LINE,140,1200,1000,,,,Point
260,5,1,,SLO,,74.324,,SAN LUIS OBISPO/MONTEREY COUNTY LINE,140,1200,1000,,,,Point
261,5,1,,MON,,0,,SAN LUIS OBISPO/MONTEREY COUNTY LINE,,,,140,1200,1000,Point
262,5,1,,MON,,0,,SAN LUIS OBISPO/MONTEREY COUNTY LINE,,,,140,1200,1000,Point
263,5,1,,MON,,35.346,,ANDERSON CANYON BRIDGE,270,1950,1700,270,1950,1700,Point
264,5,1,,MON,,35.346,,ANDERSON CANYON BRIDGE,270,1950,1700,270,1950,1700,Point
265,5,1,,MON,,46.595,,BIG SUR RIVER BRIDGE,670,4900,4200,670,4900,4200,Point
266,5,1,,MON,,46.595,,BIG SUR RIVER BRIDGE,670,4900,4200,670,4900,4200,Point
267,5,1,,MON,,62.972,,"BIG SUR, GARRAPATA CREEK BRIDGE",980,9500,7500,980,9500,7500,Point
268,5,1,,MON,,62.972,,"BIG SUR, GARRAPATA CREEK BRIDGE",980,9500,7500,980,9500,7500,Point
269,5,1,,MON,,68.335,,"CARMEL HIGHLANDS, YANKEE POINT DRIVE NORTH",980,8500,7800,1100,8800,8000,Point
270,5,1,,MON,,68.335,,"CARMEL HIGHLANDS, YANKEE POINT DRIVE NORTH",980,8500,7800,1100,8800,8000,Point
271,5,1,,MON,,71.179,,SAN JOSE CREEK BRIDGE,1200,10500,9500,1250,11000,10000,Point
272,5,1,,MON,,71.179,,SAN JOSE CREEK BRIDGE,1200,10500,9500,1250,11000,10000,Point
273,5,1,,MON,,72.614,,RIO ROAD,1400,11900,11000,2000,20500,19000,Point
274,5,1,,MON,,72.614,,RIO ROAD,1400,11900,11000,2000,20500,19000,Point
275,5,1,,MON,,72.92,,N/O CARMEL VALLEY RD,1800,22300,20100,2050,20900,20100,Point
276,5,1,,MON,,72.92,,N/O CARMEL VALLEY RD,1800,22300,20100,2050,20900,20100,Point
277,5,1,,MON,,72.921,,"CARMEL VALLEY ROAD, CARMEL, SOUTH",2000,20500,19000,4100,41000,37500,Point
278,5,1,,MON,,72.921,,"CARMEL VALLEY ROAD, CARMEL, SOUTH",2000,20500,19000,4100,41000,37500,Point
279,5,1,,MON,,73.8,,"CARMEL, OCEAN AVENUE",4500,45000,41000,4100,41500,38000,Point
280,5,1,,MON,,73.8,,"CARMEL, OCEAN AVENUE",4500,45000,41000,4100,41500,38000,Point
281,5,1,,MON,,75.135,,"JCT. RTE. 68, CARMEL- PACIFIC GROVE",4900,53000,49500,6200,64000,60000,Point
282,5,1,,MON,,75.135,,"JCT. RTE. 68, CARMEL- PACIFIC GROVE",4900,53000,49500,6200,64000,60000,Point
283,5,1,,MON,R,75.733,,MONTEREY SOUTH CITY LIMITS,6200,64000,60000,6200,64000,60000,Point
284,5,1,,MON,R,75.733,,MONTEREY SOUTH CITY LIMITS,6200,64000,60000,6200,64000,60000,Point
285,5,1,,MON,R,75.754,,"MONTEREY, MUNRAS AVENUE",6300,64000,60000,6500,67000,61000,Point
286,5,1,,MON,R,75.754,,"MONTEREY, MUNRAS AVENUE",6300,64000,60000,6500,67000,61000,Point
287,5,1,,MON,R,77.379,,"MONTEREY, AGUAJITO ROAD",6500,67000,61000,8900,94000,87000,Point
288,5,1,,MON,R,77.379,,"MONTEREY, AGUAJITO ROAD",6500,67000,61000,8900,94000,87000,Point
289,5,1,,MON,R,78.119,,"MONTEREY, JCT. RTE. 68 EAST",8900,94000,87000,6300,68000,60000,Point
290,5,1,,MON,R,78.119,,"MONTEREY, JCT. RTE. 68 EAST",8900,94000,87000,6300,68000,60000,Point
291,5,1,,MON,R,78.883,,"MONTEREY, DEL MONTE AVENUE",6300,68000,60000,7000,77000,68000,Point
292,5,1,,MON,R,78.883,,"MONTEREY, DEL MONTE AVENUE",6300,68000,60000,7000,77000,68000,Point
293,5,1,,MON,R,79.357,,"SEASIDE, JCT. RTE. 218",7000,77000,68000,6700,65000,63000,Point
294,5,1,,MON,R,79.357,,"SEASIDE, JCT. RTE. 218",7000,77000,68000,6700,65000,63000,Point
295,5,1,,MON,R,80.679,,ORD VILLAGE,6900,65000,63000,8300,75000,71000,Point
296,5,1,,MON,R,80.679,,ORD VILLAGE,6900,65000,63000,8300,75000,71000,Point
297,5,1,,MON,R,82.89,,"FORT ORD, MAIN ENTRANCE",8300,75000,71000,7100,70000,65000,Point
298,5,1,,MON,R,82.89,,"FORT ORD, MAIN ENTRANCE",8300,75000,71000,7100,70000,65000,Point
299,5,1,,MON,R,84.484,,"FORT ORD, NORTH ENTRANCE (12TH STREET)",7100,69000,65000,7000,59000,55000,Point
300,5,1,,MON,R,84.484,,"FORT ORD, NORTH ENTRANCE (12TH STREET)",7100,69000,65000,7000,59000,55000,Point
301,5,1,,MON,R,85.135,,SOUTH MARINA,7000,59000,55000,5100,41500,39000,Point
302,5,1,,MON,R,85.135,,SOUTH MARINA,7000,59000,55000,5100,41500,39000,Point
303,5,1,,MON,R,86.481,,RESERVATION ROAD,5100,41500,39000,5100,41500,39500,Point
304,5,1,,MON,R,86.481,,RESERVATION ROAD,5100,41500,39000,5100,41500,39500,Point
305,5,1,,MON,R,88.638,,NEPONSET ROAD  (DEL MONTE BOULEVARD),5100,41500,39500,5300,45000,42500,Point
306,5,1,,MON,R,88.638,,NEPONSET ROAD  (DEL MONTE BOULEVARD),5100,41500,39500,5300,45000,42500,Point
307,5,1,,MON,R,89.185,,"SALINAS RIVER BRIDGE, CASTROVILLE, SOUTH",5300,45000,42500,5300,45000,42500,Point
308,5,1,,MON,R,89.185,,"SALINAS RIVER BRIDGE, CASTROVILLE, SOUTH",5300,45000,42500,5300,45000,42500,Point
309,5,1,,MON,R,90.388,,MOLERA/NASHUA ROADS,5300,45000,42500,5700,47000,44500,Point
310,5,1,,MON,R,90.388,,MOLERA/NASHUA ROADS,5300,45000,42500,5700,47000,44500,Point
311,5,1,,MON,R,90.979,,"CASTROVILLE, JCT. RTE. 156 WEST",5700,47000,44500,3500,29000,27000,Point
312,5,1,,MON,R,90.979,,"CASTROVILLE, JCT. RTE. 156 WEST",5700,47000,44500,3500,29000,27000,Point
313,5,1,,MON,T,92.213,,"CASTROVILLE, JCT. RTE. 183",3500,29000,27000,3500,29500,28000,Point
314,5,1,,MON,T,92.213,,"CASTROVILLE, JCT. RTE. 183",3500,29000,27000,3500,29500,28000,Point
315,5,1,,MON,,94.4,,MOLERA ROAD,3500,29500,28000,3400,29500,28000,Point
316,5,1,,MON,,94.4,,MOLERA ROAD,3500,29500,28000,3400,29500,28000,Point
317,5,1,,MON,,96.101,,"MOSS LANDING, DOLAN ROAD",3400,30000,28000,3500,31500,29500,Point
318,5,1,,MON,,96.101,,"MOSS LANDING, DOLAN ROAD",3400,30000,28000,3500,31500,29500,Point
319,5,1,,MON,,99.92,,JENSEN ROAD,3400,31500,29500,3400,31500,29500,Point
320,5,1,,MON,,99.92,,JENSEN ROAD,3400,31500,29500,3400,31500,29500,Point
321,5,1,,MON,T,101.04,,SALINAS/PAJARO ROADS,3400,31500,29500,4100,44000,41000,Point
322,5,1,,MON,T,101.04,,SALINAS/PAJARO ROADS,3400,31500,29500,4100,44000,41000,Point
323,5,1,,MON,R,102.031,,MONTEREY/SANTA CRUZ COUNTY LINE,4100,44000,41000,,,,Point
324,5,1,,MON,R,102.031,,MONTEREY/SANTA CRUZ COUNTY LINE,4100,44000,41000,,,,Point
325,5,1,,SCR,R,0,,MONTEREY/SANTA CRUZ COUNTY LINE,,,,4200,45000,41000,Point
326,5,1,,SCR,R,0,,MONTEREY/SANTA CRUZ COUNTY LINE,,,,4200,45000,41000,Point
327,5,1,,SCR,R,0.716,,JCT. RTE. 129,4200,45500,41000,4200,47500,44500,Point
328,5,1,,SCR,R,0.716,,JCT. RTE. 129,4200,45500,41000,4200,47500,44500,Point
329,5,1,,SCR,R,2.269,,"WATSONVILLE, HARKINS SLOUGH ROAD OVERCROSSING",4200,47500,44500,3350,37500,35000,Point
330,5,1,,SCR,R,2.269,,"WATSONVILLE, HARKINS SLOUGH ROAD OVERCROSSING",4200,47500,44500,3350,37500,35000,Point
331,5,1,,SCR,R,2.683,,JCT. RTE. 152,3350,37500,35000,5700,60000,59000,Point
332,5,1,,SCR,R,2.683,,JCT. RTE. 152,3350,37500,35000,5700,60000,59000,Point
333,5,1,,SCR,R,3.181,,"WATSONVILLE, AIRPORT BOULEVARD/ROACHE ROAD",5600,60000,59000,6200,67000,65000,Point
334,5,1,,SCR,R,3.181,,"WATSONVILLE, AIRPORT BOULEVARD/ROACHE ROAD",5600,60000,59000,6200,67000,65000,Point
335,5,1,,SCR,R,4.073,,BUENA VISTA DRIVE (SPRING VALLEY ROAD),6200,67000,65000,5600,66000,59000,Point
336,5,1,,SCR,R,4.073,,BUENA VISTA DRIVE (SPRING VALLEY ROAD),6200,67000,65000,5600,66000,59000,Point
337,5,1,,SCR,R,6.688,,MAR MONTE AVENUE (LA SELVA BEACH ROAD),5600,66000,59000,6100,66000,64000,Point
338,5,1,,SCR,R,6.688,,MAR MONTE AVENUE (LA SELVA BEACH ROAD),5600,66000,59000,6100,66000,64000,Point
339,5,1,,SCR,R,7.663,,LARKIN VALLEY ROAD,6100,66000,64000,6400,72000,70000,Point
340,5,1,,SCR,R,7.663,,LARKIN VALLEY ROAD,6100,66000,64000,6400,72000,70000,Point
341,5,1,,SCR,,8.355,,FREEDOM BOULEVARD,6400,72000,70000,8000,83000,80000,Point
342,5,1,,SCR,,8.355,,FREEDOM BOULEVARD,6400,72000,70000,8000,83000,80000,Point
343,5,1,,SCR,,9.153,,RIO DEL MAR N/O FREEDOM BOULEVARD,8000,83000,80000,8000,83000,80000,Point
344,5,1,,SCR,,9.153,,RIO DEL MAR N/O FREEDOM BOULEVARD,8000,83000,80000,8000,83000,80000,Point
345,5,1,,SCR,,10.535,,STATE PARK DRIVE,7000,83000,80000,6400,84000,80000,Point
346,5,1,,SCR,,10.535,,STATE PARK DRIVE,7000,83000,80000,6400,84000,80000,Point
347,5,1,,SCR,,12.088,,"CAPITOLA, PARK AVENUE",6400,84000,80000,6400,89000,86000,Point
348,5,1,,SCR,,12.088,,"CAPITOLA, PARK AVENUE",6400,84000,80000,6400,89000,86000,Point
349,5,1,,SCR,,13.192,,"CAPITOLA, BAY AVENUE",6400,88000,86000,6600,98000,95000,Point
350,5,1,,SCR,,13.192,,"CAPITOLA, BAY AVENUE",6400,88000,86000,6600,98000,95000,Point
351,5,1,,SCR,,13.62,,"CAPITOLA, 41ST AVENUE",7000,98000,95000,6500,86000,85000,Point
352,5,1,,SCR,,13.62,,"CAPITOLA, 41ST AVENUE",7000,98000,95000,6500,86000,85000,Point
353,5,1,,SCR,,14.864,,SOQUEL AVENUE,6500,86000,85000,7100,100000,98000,Point
354,5,1,,SCR,,14.864,,SOQUEL AVENUE,6500,86000,85000,7100,100000,98000,Point
355,5,1,,SCR,,15.822,,"SANTA CRUZ, MORRISSEY BOULEVARD",7100,100000,98000,7000,97000,95000,Point
356,5,1,,SCR,,15.822,,"SANTA CRUZ, MORRISSEY BOULEVARD",7100,100000,98000,7000,97000,95000,Point
357,5,1,,SCR,,16.628,,"SANTA CRUZ, EMELINE STREET CONNECTION",7000,97000,95000,6900,95000,93000,Point
358,5,1,,SCR,,16.628,,"SANTA CRUZ, EMELINE STREET CONNECTION",7000,97000,95000,6900,95000,93000,Point
359,5,1,,SCR,,16.821,,"SANTA CRUZ, JCT. RTE. 17 NORTH",6900,95000,93000,5000,59000,56000,Point
360,5,1,,SCR,,16.821,,"SANTA CRUZ, JCT. RTE. 17 NORTH",6900,95000,93000,5000,59000,56000,Point
361,5,1,,SCR,,17.56,,JCT. RTE. 9 NORTH,5000,59000,56000,4050,47000,45000,Point
362,5,1,,SCR,,17.56,,JCT. RTE. 9 NORTH,5000,59000,56000,4050,47000,45000,Point
363,5,1,,SCR,,18.239,,"SANTA CRUZ, MISSION STREET",4050,47000,45000,4550,53000,51000,Point
364,5,1,,SCR,,18.239,,"SANTA CRUZ, MISSION STREET",4050,47000,45000,4550,53000,51000,Point
365,5,1,,SCR,,19,,"SANTA CRUZ, BAY STREET",3300,37000,35000,2700,30000,28000,Point
366,5,1,,SCR,,19,,"SANTA CRUZ, BAY STREET",3300,37000,35000,2700,30000,28000,Point
367,5,1,,SCR,,19.69,,"SANTA CRUZ, SWIFT STREET",2400,25500,25000,2200,21000,18500,Point
368,5,1,,SCR,,19.69,,"SANTA CRUZ, SWIFT STREET",2400,25500,25000,2200,21000,18500,Point
369,5,1,,SCR,,20.611,,"SANTA CRUZ, NORTH CITY LIMITS",2050,16000,14300,2100,16000,14300,Point
370,5,1,,SCR,,20.611,,"SANTA CRUZ, NORTH CITY LIMITS",2050,16000,14300,2100,16000,14300,Point
371,5,1,,SCR,,27.62,,BONNY DOON RD,1900,13200,12000,1800,12400,11200,Point
372,5,1,,SCR,,27.62,,BONNY DOON RD,1900,13200,12000,1800,12400,11200,Point
373,5,1,,SCR,,30.12,,"DAVENPORT, NORTH (SWANTON ROAD)",1600,11900,10400,1600,11600,9600,Point
374,5,1,,SCR,,30.12,,"DAVENPORT, NORTH (SWANTON ROAD)",1600,11900,10400,1600,11600,9600,Point
375,5,1,,SCR,,30.44,,LANDING/SWANTON ROADS,1500,11500,9200,1450,11200,9000,Point
376,5,1,,SCR,,30.44,,LANDING/SWANTON ROADS,1500,11500,9200,1450,11200,9000,Point
377,5,1,,SCR,,37.451,,SANTA CRUZ/SAN MATEO COUNTY LINE,600,4500,3700,,,,Point
378,5,1,,SCR,,37.451,,SANTA CRUZ/SAN MATEO COUNTY LINE,600,4500,3700,,,,Point
379,4,1,,SM,,0,,SANTA CRUZ/SAN MATEO COUNTY LINE,,,,780,5500,4350,Point
380,4,1,,SM,,0,,SANTA CRUZ/SAN MATEO COUNTY LINE,,,,780,5500,4350,Point
381,4,1,,SM,,13.579,,PEBBLE BEACH ROAD (TO PESCADERO),560,4150,2900,1100,7800,6300,Point
382,4,1,,SM,,13.579,,PEBBLE BEACH ROAD (TO PESCADERO),560,4150,2900,1100,7800,6300,Point
383,4,1,,SM,,18.189,,JCT. RTE. 84 EAST,890,7000,6000,1000,8400,6700,Point
384,4,1,,SM,,18.189,,JCT. RTE. 84 EAST,890,7000,6000,1000,8400,6700,Point
385,4,1,,SM,,20.98,,TUNITAS CREEK ROAD,890,8300,6300,1100,7900,7300,Point
386,4,1,,SM,,20.98,,TUNITAS CREEK ROAD,890,8300,6300,1100,7900,7300,Point
387,4,1,,SM,,23.06,,MEYN/VERDE ROADS,7800,1000,7000,8200,1000,7100,Point
388,4,1,,SM,,23.06,,MEYN/VERDE ROADS,7800,1000,7000,8200,1000,7100,Point
389,4,1,,SM,,26.432,,MIRAMONTES POINT ROAD,1100,9200,8000,1650,14200,13000,Point
390,4,1,,SM,,26.432,,MIRAMONTES POINT ROAD,1100,9200,8000,1650,14200,13000,Point
391,4,1,,SM,,27.75,,"HALF MOON BAY, MAIN STREET",2000,16700,15400,1800,15500,14300,Point
392,4,1,,SM,,27.75,,"HALF MOON BAY, MAIN STREET",2000,16700,15400,1800,15500,14300,Point
393,4,1,,SM,,29.036,,"HALF MOON BAY, JCT. RTE. 92 EAST",2350,27000,27000,2100,27000,24600,Point
394,4,1,,SM,,29.036,,"HALF MOON BAY, JCT. RTE. 92 EAST",2350,27000,27000,2100,27000,24600,Point
395,4,1,,SM,,29.12,,"HALF MOON BAY, MAIN STREET",2100,26500,24600,2450,30500,28500,Point
396,4,1,,SM,,29.12,,"HALF MOON BAY, MAIN STREET",2100,26500,24600,2450,30500,28500,Point
397,4,1,,SM,,30.225,,FRENCHMANS CREEK ROAD,2550,24600,23300,2350,25000,23300,Point
398,4,1,,SM,,30.225,,FRENCHMANS CREEK ROAD,2550,24600,23300,2350,25000,23300,Point
399,4,1,,SM,,33.361,,CAPISTRANO/OBISPO ROADS,2100,19700,19400,1900,18100,17300,Point
400,4,1,,SM,,33.361,,CAPISTRANO/OBISPO ROADS,2100,19700,19400,1900,18100,17300,Point
401,4,1,,SM,,35.334,,VALLEMAR/ETHELDORE STREETS,1650,15700,15000,1800,16600,16500,Point
402,4,1,,SM,,35.334,,VALLEMAR/ETHELDORE STREETS,1650,15700,15000,1800,16600,16500,Point
403,4,1,,SM,,40.752,,"PACIFICA, SAN PEDRO AVENUE",1800,15400,15000,1800,15400,15000,Point
404,4,1,,SM,,40.752,,"PACIFICA, SAN PEDRO AVENUE",1800,15400,15000,1800,15400,15000,Point
405,4,1,,SM,,40.959,,"PACIFICA, LINDA MAR BOULEVARD",1800,15200,15000,2800,33500,33000,Point
406,4,1,,SM,,40.959,,"PACIFICA, LINDA MAR BOULEVARD",1800,15200,15000,2800,33500,33000,Point
407,4,1,,SM,,42.014,,"PACIFICA, ROCKAWAY BEACH AVENUE",3150,37500,36500,4150,48000,47500,Point
408,4,1,,SM,,42.014,,"PACIFICA, ROCKAWAY BEACH AVENUE",3150,37500,36500,4150,48000,47500,Point
409,4,1,,SM,R,42.583,,"PACIFICA, REINA DEL MAR AVENUE (TO VALLEMAR)",4150,48000,47500,4150,49000,48500,Point
410,4,1,,SM,R,42.583,,"PACIFICA, REINA DEL MAR AVENUE (TO VALLEMAR)",4150,48000,47500,4150,49000,48500,Point
411,4,1,,SM,R,43.464,,"PACIFICA, SHARP PARK ROAD",4150,49500,47000,3000,36500,35000,Point
412,4,1,,SM,R,43.464,,"PACIFICA, SHARP PARK ROAD",4150,49500,47000,3000,36500,35000,Point
413,4,1,,SM,R,43.744,,"PACIFICA, CLAREDON ROAD/ OCEANA BOULEVARD",3000,36500,35000,2700,34500,33500,Point
414,4,1,,SM,R,43.744,,"PACIFICA, CLAREDON ROAD/ OCEANA BOULEVARD",3000,36500,35000,2700,34500,33500,Point
415,4,1,,SM,R,44.88,,"PACIFICA, MILAGRA DRIVE",3250,42500,41500,2550,37000,35000,Point
416,4,1,,SM,R,44.88,,"PACIFICA, MILAGRA DRIVE",3250,42500,41500,2550,37000,35000,Point
417,4,1,,SM,R,45.39,,"PACIFICA, MONTEREY ROAD",2550,37000,35000,3700,49500,48500,Point
418,4,1,,SM,R,45.39,,"PACIFICA, MONTEREY ROAD",2550,37000,35000,3700,49500,48500,Point
419,4,1,,SM,R,46.722,,"DALY CITY, JCT. RTE. 35",3700,49500,48500,5700,76000,69000,Point
420,4,1,,SM,R,46.722,,"DALY CITY, JCT. RTE. 35",3700,49500,48500,5700,76000,69000,Point
421,4,1,,SM,R,47.272,,"DALY CITY, CLARINADA AVENUE",5700,76000,69000,6300,85000,74000,Point
422,4,1,,SM,R,47.272,,"DALY CITY, CLARINADA AVENUE",5700,76000,69000,6300,85000,74000,Point
423,4,1,,SM,R,47.802,,SOUTH JCT. RTE. 280,6300,85000,74000,6300,85000,74000,Point
424,4,1,,SM,R,47.802,,SOUTH JCT. RTE. 280,6300,85000,74000,6300,85000,74000,Point
425,4,1,,SM,R,48.359,,NORTH JCT. RTE. 280,6300,85000,74000,5900,94000,89000,Point
426,4,1,,SM,R,48.359,,NORTH JCT. RTE. 280,6300,85000,74000,5900,94000,89000,Point
427,4,1,,SM,R,48.558,,SAN MATEO/SAN FRANCISCO COUNTY LINE,5700,94000,89000,,,,Point
428,4,1,,SM,R,48.558,,SAN MATEO/SAN FRANCISCO COUNTY LINE,5700,94000,89000,,,,Point
429,4,1,,SF,R,0,,SAN MATEO/SAN FRANCISCO COUNTY LINE,,,,5700,95000,91000,Point
430,4,1,,SF,R,0,,SAN MATEO/SAN FRANCISCO COUNTY LINE,,,,5700,95000,91000,Point
431,4,1,,SF,R,0.105,,"SAN FRANCISCO, ALEMANY BOULEVARD",6800,94000,92000,6400,90000,87000,Point
432,4,1,,SF,R,0.105,,"SAN FRANCISCO, ALEMANY BOULEVARD",6800,94000,92000,6400,90000,87000,Point
433,4,1,,SF,R,0.312,,BROTHERHOOD WAY/STANLEY DRIVE,6400,90000,87000,6100,87000,83000,Point
434,4,1,,SF,R,0.312,,BROTHERHOOD WAY/STANLEY DRIVE,6400,90000,87000,6100,87000,83000,Point
435,4,1,,SF,R,0.68,,"SAN FRANCISCO, 19TH AVENUE/ JUNIPERO SERRA BOULEVARD",6100,84000,83000,4700,67000,66000,Point
436,4,1,,SF,R,0.68,,"SAN FRANCISCO, 19TH AVENUE/ JUNIPERO SERRA BOULEVARD",6100,84000,83000,4700,67000,66000,Point
437,4,1,,SF,,1.35,,"SAN FRANCISCO, WINSTON DRIVE",4700,67000,66000,4700,67000,66000,Point
438,4,1,,SF,,1.35,,"SAN FRANCISCO, WINSTON DRIVE",4700,67000,66000,4700,67000,66000,Point
439,4,1,,SF,,1.897,,"SAN FRANCISCO, JCT. RTE. 35",4700,67000,66000,4700,67000,66000,Point
440,4,1,,SF,,1.897,,"SAN FRANCISCO, JCT. RTE. 35",4700,67000,66000,4700,67000,66000,Point
441,4,1,,SF,,2.87,,"SAN FRANCISCO, QUINTARA STREET",4700,67000,66000,4700,67000,66000,Point
442,4,1,,SF,,2.87,,"SAN FRANCISCO, QUINTARA STREET",4700,67000,66000,4700,67000,66000,Point
443,4,1,,SF,,4.05,,"SAN FRANCISCO, LINCOLN WAY",4700,67000,66000,4950,69000,68000,Point
444,4,1,,SF,,4.05,,"SAN FRANCISCO, LINCOLN WAY",4700,67000,66000,4950,69000,68000,Point
445,4,1,,SF,,5,,"SAN FRANCISCO, FULTON STREET",4950,69000,68000,4950,69000,68000,Point
446,4,1,,SF,,5,,"SAN FRANCISCO, FULTON STREET",4950,69000,68000,4950,69000,68000,Point
447,4,1,,SF,,5.88,,"SAN FRANCISCO, LAKE STREET",4200,61000,60000,4850,61000,60000,Point
448,4,1,,SF,,5.88,,"SAN FRANCISCO, LAKE STREET",4200,61000,60000,4850,61000,60000,Point
449,4,1,,SF,,7.077,,JCT. RTE. 101,5700,61000,60000,,,,Point
450,4,1,,SF,,7.077,,JCT. RTE. 101,5700,61000,60000,,,,Point
451,4,1,,MRN,,0,,JCT. RTE. 101,,,,2900,32500,31500,Point
452,4,1,,MRN,,0,,JCT. RTE. 101,,,,2900,32500,31500,Point
453,4,1,,MRN,,0.65,,"TAMALPAIS JUNCTION, ALMONTE BOULEVARD",2900,32500,31500,1850,18700,17600,Point
454,4,1,,MRN,,0.65,,"TAMALPAIS JUNCTION, ALMONTE BOULEVARD",2900,32500,31500,1850,18700,17600,Point
455,4,1,,MRN,,1.31,,PINE STREET,1750,18700,17200,1750,16100,14300,Point
456,4,1,,MRN,,1.31,,PINE STREET,1750,18700,17200,1750,16100,14300,Point
457,4,1,,MRN,,1.91,,LORING AVENUE,1550,14900,12900,1350,10300,8800,Point
458,4,1,,MRN,,1.91,,LORING AVENUE,1550,14900,12900,1350,10300,8800,Point
459,4,1,,MRN,,3.35,,SOUTH JCT. PANORAMIC HIGHWAY,1150,8700,7200,720,4650,3700,Point
460,4,1,,MRN,,3.35,,SOUTH JCT. PANORAMIC HIGHWAY,1150,8700,7200,720,4650,3700,Point
461,4,1,,MRN,,5.92,,MUIR WOODS ROAD,720,4250,3400,830,5400,4250,Point
462,4,1,,MRN,,5.92,,MUIR WOODS ROAD,720,4250,3400,830,5400,4250,Point
463,4,1,,MRN,,12.21,,"PANORAMIC HIGHWAY, NORTH",830,5400,4250,830,5300,4250,Point
464,4,1,,MRN,,12.21,,"PANORAMIC HIGHWAY, NORTH",830,5400,4250,830,5300,4250,Point
465,4,1,,MRN,,17.066,,FAIRFAX/BOLINAS ROADS,620,3700,3000,520,3200,2700,Point
466,4,1,,MRN,,17.066,,FAIRFAX/BOLINAS ROADS,620,3700,3000,520,3200,2700,Point
467,4,1,,MRN,,17.2,,BOLINAS ROAD,520,3200,2700,620,3600,3000,Point
468,4,1,,MRN,,17.2,,BOLINAS ROAD,520,3200,2700,620,3600,3000,Point
469,4,1,,MRN,,26.509,,"SIR FRANCIS DRAKE BOULEVARD, SOUTH",620,3600,3000,620,4550,3600,Point
470,4,1,,MRN,,26.509,,"SIR FRANCIS DRAKE BOULEVARD, SOUTH",620,3600,3000,620,4550,3600,Point
471,4,1,,MRN,,28.6,,"SIR FRANCIS DRAKE BOULEVARD, NORTH",620,4550,3600,830,6100,5200,Point
472,4,1,,MRN,,28.6,,"SIR FRANCIS DRAKE BOULEVARD, NORTH",620,4550,3600,830,6100,5200,Point
473,4,1,,MRN,,29.33,,POINT REYES/PETALUMA ROADS,830,6100,5200,410,2700,2350,Point
474,4,1,,MRN,,29.33,,POINT REYES/PETALUMA ROADS,830,6100,5200,410,2700,2350,Point
475,4,1,,MRN,,38.409,,MARSHALL/PETALUMA ROADS,410,2700,2350,210,1550,1450,Point
476,4,1,,MRN,,38.409,,MARSHALL/PETALUMA ROADS,410,2700,2350,210,1550,1450,Point
477,4,1,,MRN,,45.36,,TOMALES/PETALUMA ROADS,210,1550,1450,210,1550,1450,Point
478,4,1,,MRN,,45.36,,TOMALES/PETALUMA ROADS,210,1550,1450,210,1550,1450,Point
479,4,1,,MRN,,45.66,,DILLON BEACH ROAD,210,1550,1450,210,1550,1450,Point
480,4,1,,MRN,,45.66,,DILLON BEACH ROAD,210,1550,1450,210,1550,1450,Point
481,4,1,,MRN,,47.86,,TWO ROCK ROAD,210,1550,1450,210,1250,1150,Point
482,4,1,,MRN,,47.86,,TWO ROCK ROAD,210,1550,1450,210,1250,1150,Point
